Data;par_wm2
01/06/2020 00:02;0.00
01/06/2020 01:02;0.00
01/06/2020 02:02;0.00
01/06/2020 03:02;0.00
01/06/2020 04:02;0.00
01/06/2020 05:02;1.75
01/06/2020 06:02;76.72
01/06/2020 07:02;237.88
01/06/2020 08:02;412.45
01/06/2020 09:02;576.88
01/06/2020 10:02;716.73
01/06/2020 11:02;820.70
01/06/2020 12:02;889.50
01/06/2020 13:02;901.38
01/06/2020 14:02;889.47
01/06/2020 15:02;707.92
01/06/2020 16:02;559.52
01/06/2020 17:02;412.23
01/06/2020 18:02;346.25
01/06/2020 19:02;170.18
01/06/2020 20:02;25.07
01/06/2020 21:02;0.00
01/06/2020 22:02;0.00
01/06/2020 23:02;0.00
02/06/2020 00:02;0.00
02/06/2020 01:02;0.00
02/06/2020 02:02;0.00
02/06/2020 03:02;0.00
02/06/2020 04:02;0.00
02/06/2020 05:02;1.75
02/06/2020 06:02;61.35
02/06/2020 07:02;179.15
02/06/2020 08:02;403.00
02/06/2020 09:02;511.58
02/06/2020 10:02;843.12
02/06/2020 11:02;794.55
02/06/2020 12:02;871.50
02/06/2020 13:02;800.47
02/06/2020 14:02;847.52
02/06/2020 15:02;840.25
02/06/2020 16:02;670.55
02/06/2020 17:02;502.37
02/06/2020 18:02;300.75
02/06/2020 19:02;76.30
02/06/2020 20:02;6.15
02/06/2020 21:02;0.00
02/06/2020 22:02;0.00
02/06/2020 23:02;0.00
03/06/2020 00:02;0.00
03/06/2020 01:02;0.00
03/06/2020 02:02;0.00
03/06/2020 03:02;0.00
03/06/2020 04:02;0.00
03/06/2020 05:02;1.33
03/06/2020 06:02;58.93
03/06/2020 07:02;231.72
03/06/2020 08:02;404.55
03/06/2020 09:02;557.75
03/06/2020 10:02;671.23
03/06/2020 11:02;793.68
03/06/2020 12:02;851.92
03/06/2020 13:02;845.75
03/06/2020 14:02;746.83
03/06/2020 15:02;170.42
03/06/2020 16:02;187.32
03/06/2020 17:02;134.55
03/06/2020 18:02;301.85
03/06/2020 19:02;122.45
03/06/2020 20:02;9.87
03/06/2020 21:02;0.00
03/06/2020 22:02;0.00
03/06/2020 23:02;0.00
04/06/2020 00:02;0.00
04/06/2020 01:02;0.00
04/06/2020 02:02;0.00
04/06/2020 03:02;0.00
04/06/2020 04:02;0.00
04/06/2020 05:02;3.30
04/06/2020 06:02;42.87
04/06/2020 07:02;36.50
04/06/2020 08:02;73.00
04/06/2020 09:02;71.25
04/06/2020 10:02;83.98
04/06/2020 11:02;134.12
04/06/2020 12:02;143.33
04/06/2020 13:02;71.00
04/06/2020 14:02;95.63
04/06/2020 15:02;102.67
04/06/2020 16:02;133.03
04/06/2020 17:02;58.47
04/06/2020 18:02;43.55
04/06/2020 19:02;6.60
04/06/2020 20:02;0.00
04/06/2020 21:02;0.00
04/06/2020 22:02;0.00
04/06/2020 23:02;0.00
05/06/2020 00:02;0.00
05/06/2020 01:02;0.00
05/06/2020 02:02;0.00
05/06/2020 03:02;0.00
05/06/2020 04:02;0.00
05/06/2020 05:02;1.75
05/06/2020 06:02;31.43
05/06/2020 07:02;120.25
05/06/2020 08:02;265.58
05/06/2020 09:02;417.50
05/06/2020 10:02;433.55
05/06/2020 11:02;875.65
05/06/2020 12:02;847.75
05/06/2020 13:02;896.97
05/06/2020 14:02;616.65
05/06/2020 15:02;733.20
05/06/2020 16:02;239.23
05/06/2020 17:02;570.95
05/06/2020 18:02;354.65
05/06/2020 19:02;187.07
05/06/2020 20:02;31.42
05/06/2020 21:02;0.00
05/06/2020 22:02;0.00
05/06/2020 23:02;0.00
06/06/2020 00:02;0.00
06/06/2020 01:02;0.00
06/06/2020 02:02;0.00
06/06/2020 03:02;0.00
06/06/2020 04:02;0.00
06/06/2020 05:02;1.75
06/06/2020 06:02;78.72
06/06/2020 07:02;241.40
06/06/2020 08:02;409.80
06/06/2020 09:02;567.42
06/06/2020 10:02;703.05
06/06/2020 11:02;805.30
06/06/2020 12:02;871.92
06/06/2020 13:02;886.88
06/06/2020 14:02;518.17
06/06/2020 15:02;557.10
06/06/2020 16:02;731.45
06/06/2020 17:02;514.68
06/06/2020 18:02;349.82
06/06/2020 19:02;170.38
06/06/2020 20:02;14.08
06/06/2020 21:02;0.00
06/06/2020 22:02;0.00
06/06/2020 23:02;0.00
07/06/2020 00:02;0.00
07/06/2020 01:02;0.00
07/06/2020 02:02;0.00
07/06/2020 03:02;0.00
07/06/2020 04:02;0.00
07/06/2020 05:02;4.18
07/06/2020 06:02;64.88
07/06/2020 07:02;249.30
07/06/2020 08:02;408.05
07/06/2020 09:02;570.27
07/06/2020 10:02;559.27
07/06/2020 11:02;659.80
07/06/2020 12:02;779.15
07/06/2020 13:02;789.70
07/06/2020 14:02;667.22
07/06/2020 15:02;645.70
07/06/2020 16:02;614.25
07/06/2020 17:02;259.88
07/06/2020 18:02;131.02
07/06/2020 19:02;65.92
07/06/2020 20:02;5.50
07/06/2020 21:02;0.00
07/06/2020 22:02;0.00
07/06/2020 23:02;0.00
08/06/2020 00:02;0.00
08/06/2020 01:02;0.00
08/06/2020 02:02;0.00
08/06/2020 03:02;0.00
08/06/2020 04:02;0.00
08/06/2020 05:02;4.40
08/06/2020 06:02;67.72
08/06/2020 07:02;56.08
08/06/2020 08:02;157.88
08/06/2020 09:02;246.45
08/06/2020 10:02;302.53
08/06/2020 11:02;412.42
08/06/2020 12:02;368.03
08/06/2020 13:02;297.25
08/06/2020 14:02;380.32
08/06/2020 15:02;686.15
08/06/2020 16:02;602.83
08/06/2020 17:02;412.45
08/06/2020 18:02;121.38
08/06/2020 19:02;0.88
08/06/2020 20:02;0.00
08/06/2020 21:02;0.00
08/06/2020 22:02;0.00
08/06/2020 23:02;0.00
09/06/2020 00:02;0.00
09/06/2020 01:02;0.00
09/06/2020 02:02;0.00
09/06/2020 03:02;0.00
09/06/2020 04:02;0.00
09/06/2020 05:02;4.85
09/06/2020 06:02;105.10
09/06/2020 07:02;194.13
09/06/2020 08:02;261.17
09/06/2020 09:02;293.05
09/06/2020 10:02;835.20
09/06/2020 11:02;860.25
09/06/2020 12:02;886.65
09/06/2020 13:02;727.25
09/06/2020 14:02;435.98
09/06/2020 15:02;636.90
09/06/2020 16:02;346.92
09/06/2020 17:02;109.50
09/06/2020 18:02;27.47
09/06/2020 19:02;34.08
09/06/2020 20:02;3.53
09/06/2020 21:02;0.00
09/06/2020 22:02;0.00
09/06/2020 23:02;0.00
10/06/2020 00:02;0.00
10/06/2020 01:02;0.00
10/06/2020 02:02;0.00
10/06/2020 03:02;0.00
10/06/2020 04:02;0.00
10/06/2020 05:02;1.33
10/06/2020 06:02;76.95
10/06/2020 07:02;294.38
10/06/2020 08:02;213.47
10/06/2020 09:02;603.95
10/06/2020 10:02;565.67
10/06/2020 11:02;531.15
10/06/2020 12:02;551.60
10/06/2020 13:02;885.55
10/06/2020 14:02;931.50
10/06/2020 15:02;502.35
10/06/2020 16:02;382.75
10/06/2020 17:02;415.95
10/06/2020 18:02;43.95
10/06/2020 19:02;6.18
10/06/2020 20:02;1.10
10/06/2020 21:02;0.00
10/06/2020 22:02;0.00
10/06/2020 23:02;0.00
11/06/2020 00:02;0.00
11/06/2020 01:02;0.00
11/06/2020 02:02;0.00
11/06/2020 03:02;0.00
11/06/2020 04:02;0.00
11/06/2020 05:02;0.00
11/06/2020 06:02;53.85
11/06/2020 07:02;152.38
11/06/2020 08:02;322.95
11/06/2020 09:02;426.75
11/06/2020 10:02;737.38
11/06/2020 11:02;727.25
11/06/2020 12:02;636.05
11/06/2020 13:02;453.13
11/06/2020 14:02;721.78
11/06/2020 15:02;66.82
11/06/2020 16:02;239.00
11/06/2020 17:02;251.97
11/06/2020 18:02;164.02
11/06/2020 19:02;161.38
11/06/2020 20:02;11.88
11/06/2020 21:02;0.00
11/06/2020 22:02;0.00
11/06/2020 23:02;0.00
12/06/2020 00:02;0.00
12/06/2020 01:02;0.00
12/06/2020 02:02;0.00
12/06/2020 03:02;0.00
12/06/2020 04:02;0.00
12/06/2020 05:02;4.85
12/06/2020 06:02;104.22
12/06/2020 07:02;266.02
12/06/2020 08:02;437.95
12/06/2020 09:02;596.23
12/06/2020 10:02;732.75
12/06/2020 11:02;687.45
12/06/2020 12:02;928.00
12/06/2020 13:02;809.73
12/06/2020 14:02;848.38
12/06/2020 15:02;755.85
12/06/2020 16:02;483.67
12/06/2020 17:02;556.65
12/06/2020 18:02;344.70
12/06/2020 19:02;166.67
12/06/2020 20:02;28.15
12/06/2020 21:02;0.00
12/06/2020 22:02;0.00
12/06/2020 23:02;0.00
13/06/2020 00:02;0.00
13/06/2020 01:02;0.00
13/06/2020 02:02;0.00
13/06/2020 03:02;0.00
13/06/2020 04:02;0.00
13/06/2020 05:02;3.53
13/06/2020 06:02;90.15
13/06/2020 07:02;139.80
16/06/2020 13:07;675.43
16/06/2020 14:03;669.65
16/06/2020 15:03;287.55
16/06/2020 16:03;128.18
16/06/2020 17:03;320.97
16/06/2020 18:03;212.80
16/06/2020 19:03;82.00
16/06/2020 20:03;19.57
16/06/2020 21:03;0.00
16/06/2020 22:03;0.00
16/06/2020 23:03;0.00
17/06/2020 00:03;0.00
17/06/2020 01:03;0.00
17/06/2020 02:03;0.00
17/06/2020 03:03;0.00
17/06/2020 04:03;0.00
17/06/2020 05:03;5.28
17/06/2020 06:03;81.58
17/06/2020 07:03;250.60
17/06/2020 08:03;497.52
17/06/2020 09:03;692.97
17/06/2020 10:03;839.38
17/06/2020 11:03;627.03
17/06/2020 12:03;642.20
17/06/2020 13:03;436.17
17/06/2020 14:03;643.95
17/06/2020 15:03;195.02
17/06/2020 16:03;578.63
17/06/2020 17:03;208.20
17/06/2020 18:03;273.47
17/06/2020 19:03;140.48
17/06/2020 20:03;18.25
17/06/2020 21:03;0.00
17/06/2020 22:03;0.00
17/06/2020 23:03;0.00
18/06/2020 00:03;0.00
18/06/2020 01:03;0.00
18/06/2020 02:03;0.00
18/06/2020 03:03;0.00
18/06/2020 04:03;0.00
18/06/2020 05:03;4.18
18/06/2020 06:03;104.63
18/06/2020 07:03;287.35
18/06/2020 08:03;461.48
18/06/2020 09:03;622.82
18/06/2020 10:03;754.97
18/06/2020 11:03;849.98
18/06/2020 12:03;715.20
18/06/2020 13:03;663.95
18/06/2020 14:03;661.97
18/06/2020 15:03;387.37
18/06/2020 16:03;301.40
18/06/2020 17:03;420.35
18/06/2020 18:03;233.28
18/06/2020 19:03;124.00
18/06/2020 20:03;16.95
18/06/2020 21:03;0.00
18/06/2020 22:03;0.00
18/06/2020 23:03;0.00
19/06/2020 00:03;0.00
19/06/2020 01:03;0.00
19/06/2020 02:03;0.00
19/06/2020 03:03;0.00
19/06/2020 04:03;0.00
19/06/2020 05:03;5.27
19/06/2020 06:03;110.82
19/06/2020 07:03;291.95
19/06/2020 08:03;464.55
19/06/2020 09:03;654.27
19/06/2020 10:03;767.77
19/06/2020 11:03;856.12
19/06/2020 12:03;912.99
19/06/2020 13:03;557.42
19/06/2020 14:03;437.46
19/06/2020 15:03;425.40
19/06/2020 16:03;610.30
19/06/2020 17:03;506.47
19/06/2020 18:03;300.05
19/06/2020 19:03;93.40
19/06/2020 20:03;18.58
19/06/2020 21:03;0.00
19/06/2020 22:03;0.00
19/06/2020 23:03;0.00
20/06/2020 00:03;0.00
20/06/2020 01:03;0.00
20/06/2020 02:03;0.00
20/06/2020 03:03;0.00
20/06/2020 04:03;0.00
20/06/2020 05:03;9.38
20/06/2020 06:03;124.41
20/06/2020 07:03;307.90
20/06/2020 08:03;482.31
20/06/2020 09:03;642.40
20/06/2020 10:01;765.48
20/06/2020 11:01;858.36
20/06/2020 12:01;907.35
20/06/2020 13:01;923.60
20/06/2020 14:01;855.55
20/06/2020 15:01;761.02
20/06/2020 16:01;633.28
20/06/2020 17:01;478.17
20/06/2020 18:01;311.25
20/06/2020 19:01;140.23
20/06/2020 20:01;17.65
20/06/2020 21:01;0.00
20/06/2020 22:01;0.00
20/06/2020 23:01;0.00
21/06/2020 00:01;0.00
21/06/2020 01:01;0.00
21/06/2020 02:01;0.00
21/06/2020 03:01;0.00
21/06/2020 04:01;0.00
21/06/2020 05:01;9.33
21/06/2020 06:01;115.60
21/06/2020 07:01;289.49
21/06/2020 08:01;458.11
21/06/2020 09:01;550.09
21/06/2020 10:01;354.99
21/06/2020 11:01;495.98
21/06/2020 12:01;701.42
21/06/2020 13:01;894.12
21/06/2020 14:01;856.35
21/06/2020 15:01;464.84
21/06/2020 16:01;401.19
21/06/2020 17:01;445.33
21/06/2020 18:01;314.07
21/06/2020 19:01;155.53
21/06/2020 20:01;27.03
21/06/2020 21:01;0.00
21/06/2020 22:01;0.00
21/06/2020 23:01;0.00
22/06/2020 00:01;0.00
22/06/2020 01:01;0.00
22/06/2020 02:01;0.00
22/06/2020 03:01;0.00
22/06/2020 04:01;0.00
22/06/2020 05:01;3.17
22/06/2020 06:01;113.39
22/06/2020 07:01;291.60
22/06/2020 08:01;466.85
22/06/2020 09:01;625.96
22/06/2020 10:01;746.09
22/06/2020 11:01;837.55
22/06/2020 12:01;885.67
22/06/2020 13:01;882.33
22/06/2020 14:00;844.18
22/06/2020 15:00;748.48
22/06/2020 16:00;624.13
22/06/2020 17:00;472.00
22/06/2020 18:00;311.84
22/06/2020 19:00;146.51
22/06/2020 20:00;22.81
22/06/2020 21:00;0.00
22/06/2020 22:00;0.00
22/06/2020 23:00;0.00
23/06/2020 00:00;0.00
23/06/2020 01:00;0.00
23/06/2020 02:00;0.00
23/06/2020 03:00;0.00
23/06/2020 04:00;0.00
23/06/2020 05:00;3.98
23/06/2020 06:00;88.05
23/06/2020 07:00;263.11
23/06/2020 08:00;428.09
23/06/2020 09:00;589.61
23/06/2020 10:00;727.09
23/06/2020 11:00;710.20
23/06/2020 12:00;820.07
23/06/2020 13:00;878.75
23/06/2020 14:00;835.97
23/06/2020 15:00;701.01
23/06/2020 16:00;611.88
23/06/2020 17:00;227.41
23/06/2020 18:00;269.79
23/06/2020 19:00;142.46
23/06/2020 20:00;22.57
23/06/2020 21:00;0.00
23/06/2020 22:00;0.00
23/06/2020 23:00;0.00
24/06/2020 00:00;0.00
24/06/2020 01:00;0.00
24/06/2020 02:00;0.00
24/06/2020 03:00;0.00
24/06/2020 04:00;0.00
24/06/2020 05:00;5.45
24/06/2020 06:00;100.02
24/06/2020 07:00;270.33
24/06/2020 08:00;441.51
24/06/2020 09:00;597.17
24/06/2020 10:00;726.34
24/06/2020 11:00;818.19
24/06/2020 12:00;868.68
24/06/2020 13:00;869.43
24/06/2020 14:00;821.24
24/06/2020 15:06;736.77
24/06/2020 16:00;613.72
24/06/2020 17:00;465.79
24/06/2020 18:00;296.53
24/06/2020 19:00;130.45
24/06/2020 20:00;21.22
24/06/2020 21:00;0.00
24/06/2020 22:00;0.00
24/06/2020 23:00;0.00
25/06/2020 00:00;0.00
25/06/2020 01:00;0.00
25/06/2020 02:00;0.00
25/06/2020 03:00;0.00
25/06/2020 04:00;0.00
25/06/2020 05:00;2.52
25/06/2020 06:00;87.59
25/06/2020 07:00;250.75
25/06/2020 08:00;444.34
25/06/2020 09:00;517.26
25/06/2020 10:00;658.31
25/06/2020 11:00;689.92
25/06/2020 12:00;948.48
25/06/2020 13:00;862.81
25/06/2020 14:00;750.01
25/06/2020 15:00;600.93
25/06/2020 16:00;550.86
25/06/2020 17:00;422.43
25/06/2020 18:00;276.37
25/06/2020 19:00;116.56
25/06/2020 20:00;29.08
25/06/2020 21:00;0.00
25/06/2020 22:00;0.00
25/06/2020 23:00;0.00
26/06/2020 00:00;0.00
26/06/2020 01:00;0.00
26/06/2020 02:00;0.00
26/06/2020 03:00;0.00
26/06/2020 04:00;0.00
26/06/2020 05:00;7.69
26/06/2020 06:00;119.95
26/06/2020 07:00;270.43
26/06/2020 08:00;296.95
26/06/2020 09:00;572.66
26/06/2020 10:00;755.35
26/06/2020 11:00;810.98
26/06/2020 12:00;859.83
26/06/2020 13:00;859.69
26/06/2020 14:00;787.29
26/06/2020 15:00;569.85
26/06/2020 16:00;635.39
26/06/2020 17:00;432.73
26/06/2020 18:00;298.30
26/06/2020 19:00;139.01
26/06/2020 20:00;21.81
26/06/2020 21:00;0.00
26/06/2020 22:00;0.00
26/06/2020 23:00;0.00
27/06/2020 00:00;0.00
27/06/2020 01:00;0.00
27/06/2020 02:00;0.00
27/06/2020 03:00;0.00
27/06/2020 04:00;0.00
27/06/2020 05:00;4.87
27/06/2020 06:00;99.60
27/06/2020 07:00;271.21
27/06/2020 08:00;441.05
27/06/2020 09:00;594.72
27/06/2020 10:00;723.16
27/06/2020 11:00;818.49
27/06/2020 12:00;870.97
27/06/2020 13:00;865.16
27/06/2020 14:00;821.47
27/06/2020 15:00;739.75
27/06/2020 16:00;621.21
27/06/2020 17:00;481.03
27/06/2020 18:00;164.91
27/06/2020 19:00;127.62
27/06/2020 20:00;20.93
27/06/2020 21:00;0.00
27/06/2020 22:00;0.00
27/06/2020 23:00;0.00
28/06/2020 00:00;0.00
28/06/2020 01:00;0.00
28/06/2020 02:00;0.00
28/06/2020 03:00;0.00
28/06/2020 04:00;0.00
28/06/2020 05:00;6.39
28/06/2020 06:00;93.69
28/06/2020 07:00;251.91
28/06/2020 08:00;420.65
28/06/2020 09:00;578.11
28/06/2020 10:00;708.39
28/06/2020 11:00;802.49
28/06/2020 12:00;852.91
28/06/2020 13:00;852.48
28/06/2020 14:00;808.59
28/06/2020 15:00;687.04
28/06/2020 16:00;608.83
28/06/2020 17:00;439.11
28/06/2020 18:00;295.90
28/06/2020 19:00;121.30
28/06/2020 20:00;20.81
28/06/2020 21:00;0.00
28/06/2020 22:00;0.00
28/06/2020 23:00;0.00
29/06/2020 00:00;0.00
29/06/2020 01:00;0.00
29/06/2020 02:00;0.00
29/06/2020 03:00;0.00
29/06/2020 04:00;0.00
29/06/2020 05:00;2.88
29/06/2020 06:00;95.03
29/06/2020 07:00;274.21
29/06/2020 08:00;442.33
29/06/2020 09:00;595.69
29/06/2020 10:00;722.69
29/06/2020 11:00;813.45
29/06/2020 12:00;859.69
29/06/2020 13:00;856.53
29/06/2020 14:00;837.13
29/06/2020 15:00;380.49
29/06/2020 16:00;560.60
29/06/2020 17:00;449.73
29/06/2020 18:00;309.73
29/06/2020 19:00;144.34
29/06/2020 20:00;21.05
29/06/2020 21:00;0.00
29/06/2020 22:00;0.00
29/06/2020 23:00;0.00
30/06/2020 00:00;0.00
30/06/2020 01:00;0.00
30/06/2020 02:00;0.00
30/06/2020 03:00;0.00
30/06/2020 04:00;0.00
30/06/2020 05:00;5.45
30/06/2020 06:00;106.87
30/06/2020 07:00;272.55
30/06/2020 08:00;438.88
30/06/2020 09:00;590.67
30/06/2020 10:00;719.99
30/06/2020 11:00;814.86
30/06/2020 12:00;860.11
30/06/2020 13:00;788.83
30/06/2020 14:00;552.98
30/06/2020 15:00;470.71
30/06/2020 16:00;391.51
30/06/2020 17:00;446.97
30/06/2020 18:00;155.72
30/06/2020 19:00;120.71
30/06/2020 20:00;11.37
30/06/2020 21:00;0.00
30/06/2020 22:00;0.00
30/06/2020 23:00;0.00
01/07/2020 00:00;0.00
01/07/2020 01:00;0.00
01/07/2020 02:00;0.00
01/07/2020 03:00;0.00
01/07/2020 04:00;0.00
01/07/2020 05:00;3.63
01/07/2020 06:00;87.82
01/07/2020 07:00;233.04
01/07/2020 08:10;433.97
01/07/2020 09:10;593.35
01/07/2020 10:10;725.27
01/07/2020 11:10;812.80
01/07/2020 12:10;862.28
01/07/2020 13:10;865.55
01/07/2020 14:10;856.75
01/07/2020 15:10;632.53
01/07/2020 16:10;553.60
01/07/2020 17:10;105.07
01/07/2020 18:10;17.15
01/07/2020 19:10;14.05
01/07/2020 20:10;36.72
01/07/2020 21:10;0.00
01/07/2020 22:10;0.00
01/07/2020 23:10;0.00
02/07/2020 00:10;0.00
02/07/2020 01:10;0.00
02/07/2020 02:10;0.00
02/07/2020 03:10;0.00
02/07/2020 04:10;0.00
02/07/2020 05:10;0.65
02/07/2020 06:10;20.88
02/07/2020 07:10;57.15
02/07/2020 08:10;292.82
02/07/2020 09:10;574.90
02/07/2020 10:10;713.20
02/07/2020 11:10;807.05
02/07/2020 12:10;865.77
02/07/2020 13:10;928.43
02/07/2020 14:10;825.33
02/07/2020 15:10;721.32
02/07/2020 16:10;592.07
02/07/2020 17:10;459.05
02/07/2020 18:10;271.30
02/07/2020 19:10;115.23
02/07/2020 20:10;12.30
02/07/2020 21:10;0.00
02/07/2020 22:10;0.00
02/07/2020 23:10;0.00
03/07/2020 00:10;0.00
03/07/2020 01:10;0.00
03/07/2020 02:10;0.00
03/07/2020 03:10;0.00
03/07/2020 04:10;0.00
03/07/2020 05:10;3.95
03/07/2020 06:10;99.60
03/07/2020 07:10;269.10
03/07/2020 08:10;443.00
03/07/2020 09:10;585.48
03/07/2020 10:10;645.70
03/07/2020 11:10;582.40
03/07/2020 12:10;908.43
03/07/2020 13:10;473.15
03/07/2020 14:10;197.20
03/07/2020 15:10;49.94
03/07/2020 16:12;77.60
03/07/2020 17:12;149.30
03/07/2020 18:12;109.70
03/07/2020 19:12;65.50
03/07/2020 20:12;4.18
03/07/2020 21:12;0.00
03/07/2020 22:12;0.00
03/07/2020 23:12;0.00
04/07/2020 00:12;0.00
04/07/2020 01:12;0.00
04/07/2020 02:12;0.00
04/07/2020 03:12;0.00
04/07/2020 04:12;0.00
04/07/2020 05:12;0.00
04/07/2020 06:12;29.92
04/07/2020 07:12;100.02
04/07/2020 08:12;492.67
04/07/2020 09:12;559.72
04/07/2020 10:12;599.75
04/07/2020 11:12;803.35
04/07/2020 12:12;951.30
04/07/2020 13:12;949.30
04/07/2020 14:12;756.28
04/07/2020 15:12;554.25
04/07/2020 16:12;627.90
04/07/2020 17:12;354.40
04/07/2020 18:12;248.18
04/07/2020 19:12;99.60
04/07/2020 20:12;12.75
04/07/2020 21:12;0.00
04/07/2020 22:12;0.00
04/07/2020 23:12;0.00
05/07/2020 00:12;0.00
05/07/2020 01:12;0.00
05/07/2020 02:12;0.00
05/07/2020 03:12;0.00
05/07/2020 04:12;0.00
05/07/2020 05:12;8.13
05/07/2020 06:12;118.95
05/07/2020 07:12;291.10
05/07/2020 08:12;463.43
05/07/2020 09:12;618.90
05/07/2020 10:12;745.72
05/07/2020 11:12;835.43
05/07/2020 12:12;880.50
05/07/2020 13:12;879.82
05/07/2020 14:12;824.63
05/07/2020 15:12;730.75
05/07/2020 16:12;609.62
05/07/2020 17:12;452.67
05/07/2020 18:12;289.10
05/07/2020 19:12;122.23
05/07/2020 20:12;12.97
05/07/2020 21:12;0.00
05/07/2020 22:12;0.00
05/07/2020 23:12;0.00
06/07/2020 00:12;0.00
06/07/2020 01:12;0.00
06/07/2020 02:12;0.00
06/07/2020 03:12;0.00
06/07/2020 04:12;0.00
06/07/2020 05:12;6.15
06/07/2020 06:12;109.50
06/07/2020 07:12;284.05
06/07/2020 08:12;452.67
06/07/2020 09:12;609.20
06/07/2020 10:12;739.78
06/07/2020 11:12;824.90
06/07/2020 12:12;862.48
06/07/2020 13:12;867.97
06/07/2020 14:12;816.30
06/07/2020 15:12;727.08
06/07/2020 16:12;600.40
06/07/2020 17:12;447.82
06/07/2020 18:12;281.40
06/07/2020 19:12;117.40
06/07/2020 20:12;11.65
06/07/2020 21:12;0.00
06/07/2020 22:12;0.00
06/07/2020 23:12;0.00
07/07/2020 00:01;0.00
07/07/2020 01:12;0.00
07/07/2020 02:12;0.00
07/07/2020 03:12;0.00
07/07/2020 04:12;0.00
07/07/2020 05:12;0.00
07/07/2020 06:12;5.73
07/07/2020 07:12;20.65
07/07/2020 08:12;56.72
07/07/2020 09:12;187.30
07/07/2020 10:12;574.05
07/07/2020 11:12;702.85
07/07/2020 12:12;896.75
07/07/2020 13:12;635.80
07/07/2020 14:12;841.40
07/07/2020 15:12;748.82
07/07/2020 16:12;618.85
07/07/2020 17:12;463.90
07/07/2020 18:12;297.68
07/07/2020 19:12;127.73
07/07/2020 20:12;10.98
07/07/2020 21:12;0.00
07/07/2020 22:12;0.00
07/07/2020 23:12;0.00
08/07/2020 00:12;0.00
08/07/2020 01:12;0.00
08/07/2020 02:12;0.00
08/07/2020 03:12;0.00
08/07/2020 04:12;0.00
08/07/2020 05:12;6.58
08/07/2020 06:12;118.95
08/07/2020 07:12;294.38
08/07/2020 08:12;468.50
08/07/2020 09:12;648.77
08/07/2020 10:12;760.90
08/07/2020 11:12;856.95
08/07/2020 12:12;891.28
08/07/2020 13:12;882.25
08/07/2020 14:12;838.53
08/07/2020 15:12;743.07
08/07/2020 16:12;611.38
08/07/2020 17:12;468.47
08/07/2020 18:12;305.17
08/07/2020 19:12;122.25
08/07/2020 20:12;12.30
08/07/2020 21:12;0.00
08/07/2020 22:12;0.00
08/07/2020 23:12;0.00
09/07/2020 00:12;0.00
09/07/2020 01:12;0.00
09/07/2020 02:12;0.00
09/07/2020 03:12;0.00
09/07/2020 04:12;0.00
09/07/2020 05:12;6.15
09/07/2020 06:12;107.05
09/07/2020 07:12;284.48
09/07/2020 08:12;455.52
09/07/2020 09:12;613.37
09/07/2020 10:12;742.65
09/07/2020 11:12;835.45
09/07/2020 12:12;880.73
09/07/2020 13:12;879.85
09/07/2020 14:12;828.18
09/07/2020 15:12;736.93
09/07/2020 16:12;604.15
09/07/2020 17:12;446.28
09/07/2020 18:12;281.62
09/07/2020 19:12;115.62
09/07/2020 20:12;11.42
09/07/2020 21:12;0.00
09/07/2020 22:12;0.00
09/07/2020 23:12;0.00
10/07/2020 00:12;0.00
10/07/2020 01:12;0.00
10/07/2020 02:12;0.00
10/07/2020 03:12;0.00
10/07/2020 04:12;0.00
10/07/2020 05:12;4.40
10/07/2020 06:12;96.50
10/07/2020 07:12;269.33
10/07/2020 08:12;439.45
10/07/2020 09:12;600.63
10/07/2020 10:12;729.48
10/07/2020 11:12;822.25
10/07/2020 12:12;866.00
10/07/2020 13:12;853.90
10/07/2020 14:12;802.22
10/07/2020 15:12;709.43
10/07/2020 16:12;576.90
10/07/2020 17:12;428.05
10/07/2020 18:12;273.05
10/07/2020 19:12;110.37
10/07/2020 20:12;10.78
10/07/2020 21:12;0.00
10/07/2020 22:12;0.00
10/07/2020 23:12;0.00
11/07/2020 00:12;0.00
11/07/2020 01:12;0.00
11/07/2020 02:12;0.00
11/07/2020 03:12;0.00
11/07/2020 04:12;0.00
11/07/2020 05:12;2.65
11/07/2020 06:12;79.58
11/07/2020 07:12;240.75
11/07/2020 08:12;401.65
11/07/2020 09:12;556.85
11/07/2020 10:12;688.57
11/07/2020 11:12;786.63
11/07/2020 12:12;832.12
11/07/2020 13:12;834.33
11/07/2020 14:12;780.90
11/07/2020 15:12;656.25
11/07/2020 16:12;170.62
11/07/2020 17:12;169.30
11/07/2020 18:12;32.52
11/07/2020 19:12;74.97
11/07/2020 20:12;1.75
11/07/2020 21:12;0.00
11/07/2020 22:12;0.00
11/07/2020 23:12;0.00
12/07/2020 00:12;0.00
12/07/2020 01:12;0.00
12/07/2020 02:12;0.00
12/07/2020 03:12;0.00
12/07/2020 04:12;0.00
12/07/2020 05:12;0.00
12/07/2020 06:12;30.35
12/07/2020 07:12;86.85
12/07/2020 08:12;142.05
12/07/2020 09:12;322.95
12/07/2020 10:12;337.70
12/07/2020 11:12;841.35
12/07/2020 12:12;750.38
12/07/2020 13:12;479.05
12/07/2020 14:12;863.78
12/07/2020 15:12;750.35
12/07/2020 16:12;621.30
12/07/2020 17:12;458.18
12/07/2020 18:12;292.85
12/07/2020 19:12;118.30
12/07/2020 20:12;9.90
12/07/2020 21:12;0.00
12/07/2020 22:12;0.00
12/07/2020 23:12;0.00
13/07/2020 00:12;0.00
